Date,Max_Temperature,Avg_Temperature,Min_Temperature,Max_Dew_Point,Avg_Dew_Point,Min_Dew_Point,Max_Humidity,Avg_Humidity,Min_Humidity,Max_Wind_Speed,Avg_Wind_Speed,Min_Wind_Speed,Max_Pressure,Avg_Pressure,Min_Pressure,Total_Precipitation
11/5/2017,30,24.2,19,15,11.6,8,68,46.9,27,11,4.3,0,973.7,971,968.9,0
11/6/2017,30,24.2,18,13,10.5,8,68,43.9,25,9,2.3,0,972.7,947.2,0,0
11/7/2017,31,24.4,17,11,8.3,6,63,38,21,9,1.5,0,971.8,969.8,968,0
11/8/2017,31,24,18,10,6.4,1,56,34.9,15,11,1.6,0,971.8,969.2,968,0
11/9/2017,30,24.1,17,9,5.9,2,52,33,17,9,2.5,0,970.8,944.6,0,0
11/10/2017,31,23.5,17,9,5.6,2,52,33.7,17,9,0.8,0,971.8,969.8,968,0
11/11/2017,30,22.8,17,11,6.6,2,56,37.3,17,7,1.2,0,972.7,970,968,0
11/12/2017,30,22.9,15,9,5.9,2,59,36.5,17,11,2.5,0,970.8,967.4,966,0
11/13/2017,28,20.8,0,8,6.1,0,59,36.1,0,9,2.9,0,968.9,967.3,964.1,0
11/14/2017,28,23.9,20,8,7.4,3,46,35.7,23,15,8,0,968,965.6,964.1,0
11/15/2017,28,23,18,11,9.2,8,56,42.3,28,13,7.3,0,968.9,967.1,965.1,0
11/16/2017,28,23.3,19,12,11.1,10,56,46.7,35,17,9.8,0,970.8,968.5,967,0
11/17/2017,25,21.2,17,12,10.7,9,72,51.6,36,19,9.4,0,971.8,969.3,968,0
11/18/2017,24,21.1,17,90,11.8,9,68,48.5,0,15,6,0,971.8,970.3,968.9,0
11/19/2017,25,20.2,13,8,5.2,4,58,38.5,26,9,4.7,0,972.7,971.5,969.9,0
11/20/2017,25,19,12,6,0.4,-4,62,31.6,16,11,4.2,0,974.6,972.4,970.8,0
11/21/2017,25,19.2,12,3,-0.8,-6,47,28.4,12,13,4,0,972.7,970.3,968.9,0
11/22/2017,25,19.3,11,5,-1,-6,58,28,12,11,4.6,0,972.7,969.8,968,0
11/23/2017,25,18.9,11,10,-2.2,-8,82,28.3,11,9,3.1,0,970.8,969.2,968,0
11/24/2017,26,18.8,11,3,-1.3,-6,54,29,12,9,2.5,0,972.7,970.7,968.9,0
11/25/2017,28,19,0,3,-1,-9,54,29.1,0,9,2.5,0,973.7,949.6,0,0
11/26/2017,28,20.4,12,4,-0.3,-5,54,28.2,11,9,3,0,974.6,971.8,969.9,0
11/27/2017,29,21.1,11,5,-0.2,-7,62,28.2,10,15,4.8,0,971.8,969.3,968,0
11/28/2017,29,19.9,12,6,1.2,-4,54,32.1,11,11,2.1,0,970.8,969,967,0
11/29/2017,28,20.6,13,7,2.5,0,55,32.7,16,9,2.5,0,972.7,970.7,968.9,0
11/30/2017,28,22.7,12,5,1.6,-1,55,27.3,15,13,4.6,0,971.8,970.2,968.9,0
12/1/2017,27,20.7,13,5,3,0,51,32.8,17,15,4.8,0,971.8,970.2,968.9,0
12/2/2017,26,19.9,14,5,2.5,0,51,33,18,13,6.1,0,973.7,971.4,969.9,0
12/3/2017,25,19.2,13,6,3.4,1,54,36.9,21,11,3.6,0,973.7,970.9,968.9,0
12/4/2017,24,19.1,12,6,4.8,3,58,39.9,25,11,2.5,0,971.8,969.5,968,0
12/5/2017,21,18.5,15,11,7.7,5,72,50.7,35,13,8.3,0,971.8,970.2,968,0
12/6/2017,20,16.6,14,11,8.9,4,82,62.9,35,11,2.8,0,971.8,970.2,968.9,0
12/7/2017,24,17.6,12,11,1.5,-2,77,37.2,18,13,1.9,0,971.8,970.5,968.9,0
12/8/2017,26,19.4,11,6,2.2,-3,59,34.1,19,11,2.1,0,972.7,970.6,968.9,0
12/9/2017,27,19.3,11,8,5.6,4,62,42.8,24,11,1.2,0,971.8,969.9,968,0
12/10/2017,26,20.6,14,9,5.9,4,55,39.2,28,11,4.3,0,971.8,969.6,968,0
12/11/2017,24,18.2,14,15,9.9,4,100,64.3,31,15,8.7,0,970.8,968.3,967,0
12/12/2017,20,15,10,16,12.8,10,100,88.5,56,11,3.1,0,971.8,970.6,968,0
12/13/2017,23,15.2,10,15,7.7,0,100,66.7,22,15,4.2,0,974.6,972.3,970.8,0
12/14/2017,23,16.7,10,8,3.9,0,71,43.7,30,15,5.1,0,975.6,973.3,971.8,0
12/15/2017,23,17,10,4,1.9,0,62,38.2,22,13,7,0,976.5,974.7,972.7,0
12/16/2017,22,16.1,9,3,-2.2,-11,62,33.3,10,13,4.7,0,977.5,951.6,0,0
12/17/2017,25,17.4,8,9,-1.8,-9,62,30.1,10,11,4,0,979.4,976.5,974.6,0
12/18/2017,26,19.2,11,2,-1.6,-7,54,26.9,13,13,5.5,0,977.5,975.4,966,0
12/19/2017,26,18.3,0,5,2,-3,55,34.9,0,7,0.7,0,976.5,974.7,972.7,0
12/20/2017,26,19.4,12,7,4,0,59,38.9,18,7,1.4,0,977.5,975.6,974.6,0
12/21/2017,27,18.7,0,8,4.9,0,72,42.7,0,13,2,0,978.5,975.4,973.7,0
12/22/2017,25,18.5,12,9,4.3,0,72,43.2,19,13,3.5,0,976.5,973.7,970.8,0
12/23/2017,25,17.9,11,5,-0.1,-6,54,33.5,13,13,3,0,972.7,970.3,968.9,0
12/24/2017,25,18.3,11,6,3.6,1,67,40.1,21,9,2.4,0,971.8,970.5,968.9,0
12/25/2017,25,18.3,11,7,2.5,-3,71,39.2,17,11,3.8,0,974.6,972.5,970.8,0
12/26/2017,25,17.6,10,7,4.1,1,72,43.9,21,9,2.2,0,974.6,972.5,970.8,0
12/27/2017,25,17.6,10,6,3,0,71,41.4,21,9,1.9,0,973.7,971.7,969.9,0
12/28/2017,25,17.8,10,6,3.3,0,66,41.1,21,11,3.1,0,973.7,971.4,969.9,0
12/29/2017,24,18.8,10,6,3,0,71,37.9,21,13,4.1,0,973.7,971.8,969.9,0
12/30/2017,24,17.3,11,8,4.4,2,67,44.5,25,11,1.5,0,974.6,971.6,969.9,0
12/31/2017,22,16.7,10,8,5.2,3,67,48,31,9,3.5,0,972.7,970,968,0
1/1/2018,22,15.4,9,8,3.8,-4,87,51.5,17,13,3.2,0,970.8,968.3,967,0
1/2/2018,22,14.8,7,9,3.8,1,93,52.3,25,9,0.8,0,970.8,969,958.4,0
1/3/2018,22,14.5,7,6,2.2,-3,81,47.8,19,9,3.2,0,972.7,969.9,968,0
1/4/2018,22,15,7,5,1.6,-3,81,44,19,11,3.2,0,971.8,969.4,968,0
1/5/2018,23,15.4,8,8,4.2,0,87,50.8,25,13,1.9,0,970.8,968.7,967,0
1/6/2018,23,14.9,9,8,5.5,2,93,56.3,27,7,0.9,0,969.9,968.7,967,0
1/7/2018,22,15.5,8,4,-0.5,-4,66,37.7,17,9,2.1,0,971.8,970,968.9,0
1/8/2018,22,15.7,8,3,-0.5,-5,66,37.3,16,11,2.1,0,973.7,971.9,969.9,0
1/9/2018,23,15.6,8,4,1.4,-2,66,41.6,20,9,2.1,0,975.6,973.6,971.8,0
1/10/2018,24,16.2,8,5,-0.6,-6,71,36.2,14,11,2.7,0,975.6,973.4,971.8,0
1/11/2018,24,18.2,9,3,-2.2,-6,62,28.4,14,13,6.2,0,974.6,972,969.9,0
1/12/2018,24,19,11,5,0.6,-4,48,31.7,15,11,3.4,0,972.7,971,969.9,0
1/13/2018,26,19.3,12,5,2.7,0,58,35.5,19,15,4.9,0,972.7,970.7,968.9,0
1/14/2018,26,18.1,10,5,2.7,1,66,39,20,13,2,0,972.7,971,968.9,0
1/15/2018,26,17.9,9,5,-2.2,-9,66,30.4,10,13,4.5,0,973.7,970.8,968,0
1/16/2018,26,18.1,7,8,-3.7,-11,53,26.1,8,13,4.2,0,971.8,968.5,967,0
1/17/2018,26,19.3,0,6,2.1,-3,45,29.9,0,15,9.5,0,970.8,919.2,0,0
1/18/2018,27,19.6,12,7,5.4,4,67,40.9,24,11,4.2,0,971.8,970,968,0
1/19/2018,26,19.3,0,10,6.1,0,72,42.8,0,13,5.5,0,972.7,926.7,0,0
1/20/2018,24,16.8,10,9,0.9,-9,88,40.5,11,13,3.3,0,972.7,948.3,0,0
1/21/2018,25,18.1,9,5,2,-2,58,36.7,18,13,5.3,0,971.8,968.9,967,0
1/22/2018,25,18.8,12,8,6.4,4,58,45.4,29,17,12.1,7,969.9,966.5,964.1,0
1/23/2018,24,18.4,13,11,5,-1,72,44.3,19,26,10.5,2,967,965,962.2,0
1/24/2018,21,15.7,9,11,7,3,100,60.2,33,19,7.7,0,969.9,968.3,966,0
1/25/2018,23,15.5,8,11,5.1,-3,100,57,18,11,4,0,969.9,967.7,966,0
1/26/2018,25,17.9,9,8,1.7,-5,82,39.5,14,17,7.3,0,969.9,968.1,967,0
1/27/2018,25,16.8,10,11,5,-4,88,52.1,15,15,6,0,969.9,968.1,966,0
1/28/2018,25,18.2,9,9,4.4,-1,82,44.2,18,13,5.5,0,971.8,969.2,967,0
1/29/2018,27,19.6,11,6,3.3,-1,67,37.4,17,9,2.3,0,973.7,971.2,969.9,0
1/30/2018,29,21.4,12,6,2.4,-3,63,31.6,14,13,5.3,0,973.7,970.9,968.9,0
1/31/2018,29,23.1,17,5,2.8,-1,45,28,15,19,9.2,0,972.7,970.5,968.9,0
2/1/2018,30,23.3,14,7,2.9,-1,59,29.1,14,20,5.2,0,972.7,969.6,967,0
2/2/2018,28,22.4,14,9,4.9,1,63,34.6,17,17,5.8,0,968.9,967.4,965.1,0
2/3/2018,25,20.5,13,4,0.7,-3,51,28.7,17,17,8.8,2,971.8,970.1,968,0
2/4/2018,25,18.2,12,3,-1.3,-8,51,29.8,11,15,5.2,0,973.7,970.7,968.9,0
2/5/2018,24,18.5,12,1,-0.2,-3,47,29.8,17,15,8.6,0,974.6,972.6,970.8,0
2/6/2018,23,19.1,13,2,-2.1,-7,47,25.8,13,13,5,0,974.6,972.2,969.9,0
2/7/2018,24,18.6,12,2,-3.7,-10,47,24.6,10,13,3.9,0,971.8,969.5,967,0
2/8/2018,25,18.4,11,1,-0.3,-2,47,29.6,17,15,6.5,0,970.8,968.1,966,0
2/9/2018,25,18.8,11,1,-1.5,-7,50,28.2,12,11,4.7,0,970.8,968.8,967,0
2/10/2018,26,20.1,12,4,1.3,-1,41,29.6,17,20,13.7,0,972.7,969.9,968,0
2/11/2018,23,18.7,15,9,5.3,2,67,43.2,25,30,19.3,9,970.8,968.8,966,0
2/12/2018,25,19,13,15,8.6,0,100,59.2,19,20,10.1,0,975.6,972.3,968.9,0
2/13/2018,25,18.9,13,15,5.4,-4,100,46.8,20,13,5.7,0,978.5,976.6,974.6,0
2/14/2018,24,18.5,11,7,4,0,59,40.1,22,15,5,0,979.4,976.8,974.6,0
2/15/2018,27,19.4,12,7,5.5,4,67,42.5,23,15,5.8,0,977.5,975.2,973.7,0
2/16/2018,28,21.1,0,8,5.6,0,63,37.5,0,13,4,0,976.5,949.2,0,0
2/17/2018,30,23.1,16,7,4,0,55,31.2,14,19,7.1,0,970.8,967.8,966,0
2/18/2018,28,20.5,0,9,3.9,-3,67,33.9,0,117,8.7,0,968.9,945,0,0
2/19/2018,29,22.1,14,6,4.3,2,55,32.9,18,11,5.4,0,970.8,968.9,967,0
2/20/2018,31,23.5,15,7,4.1,0,52,30.5,14,11,3.5,0,970.8,968.2,966,0
2/21/2018,33,25.1,16,9,6.3,3,56,32.4,16,19,4.7,0,968.9,966.3,964.1,0
2/22/2018,32,25.1,18,9,7.4,3,52,34.3,16,17,3.6,0,968,965.3,963.2,0
2/23/2018,33,25.8,18,10,5.7,0,59,30.8,12,13,3.2,0,967,965.4,963.2,0
2/24/2018,32,26.6,19,11,7.3,3,52,30.9,17,13,6.5,0,969.9,968.1,966,0
2/25/2018,31,24.8,17,10,5.6,-1,55,31.6,15,17,7.2,0,973.7,970.9,969.9,0
2/26/2018,31,24.4,15,9,6.4,3,63,34,17,19,5.9,0,971.8,969.4,968,0
2/27/2018,32,26.1,18,12,8.5,6,60,34.9,21,13,7.4,2,970.8,968.6,967,0
2/28/2018,31,27.1,19,12,9.7,7,64,35.2,22,15,5.8,0,970.8,968.4,966,0
3/1/2018,34,26.3,21,14,10.1,5,57,38.6,16,15,6,0,968.9,966.4,964.1,0
3/2/2018,33,26.9,20,9,5.8,3,49,27.9,15,15,5.7,0,968,965.5,963.2,0
3/3/2018,34,27.1,20,10,3.1,-3,49,23.9,10,24,9.5,0,970.8,963.6,961.3,0
3/4/2018,31,23.4,17,11,8.4,3,68,41.2,17,28,8.8,0,971.8,965.6,963.2,0
3/5/2018,30,22.8,11,12,5.5,0,100,36,18,13,5.7,0,970.8,968.8,967,0
3/6/2018,30,24,17,7,3.2,-4,48,28.1,11,17,6.9,0,971.8,969.4,968,0
3/7/2018,32,25.4,16,8,0.8,-6,55,23.7,9,13,5.5,0,970.8,968.4,966,0
3/8/2018,33,25.9,16,5,0.1,-5,42,20.3,8,15,8.8,0,970.8,968.7,967,0
3/9/2018,33,27.1,20,7,3.6,0,37,23.2,13,19,9.4,4,970.8,968.5,966,0
3/10/2018,33,27.6,20,7,3.8,0,40,23.1,12,19,7.5,0,970.8,967.8,966,0
3/11/2018,33,26.2,0,8,2.7,-3,46,23.4,0,11,5.3,0,969.9,945,0,0
3/12/2018,34,27.9,20,7,2.7,-2,43,21.8,10,13,3.8,0,969.9,967.2,965.1,0
3/13/2018,36,28.6,20,5,0.3,-6,35,17.9,7,15,5.3,0,968.9,965.6,963.2,0
3/14/2018,32,27.1,21,8,3,-1,43,22.8,12,19,9.3,0,967,964,961.3,0
3/15/2018,33,26.8,21,8,3.7,-4,43,24.5,10,19,8.4,0,967,964.7,963.2,0
3/16/2018,32,26.4,19,11,4.5,-1,49,26.7,13,19,7.7,0,968,965.2,963.2,0
3/17/2018,32,26,18,8,0.5,-7,49,22.3,8,20,8,0,968.9,966.7,965.1,0
3/18/2018,33,27.2,18,5,0.7,-4,40,19.5,9,15,9.1,0,969.9,968,966,0
3/19/2018,32,25.6,21,8,4.7,0,43,27.4,13,17,8,0,971.8,969.1,967,0
3/20/2018,34,28.2,22,10,6,2,44,25.2,19,17,10.2,2,968.9,965.4,963.2,0
3/21/2018,32,27.3,21,13,2.6,-3,60,22.4,10,28,13.2,2,966,964.3,962.2,0
3/22/2018,31,26.1,19,12,7.7,2,60,33.6,16,17,9.5,4,966,964.9,963.2,0
3/23/2018,31,24.8,19,12,6.5,3,60,33.3,18,19,6.4,0,968,966.9,965.1,0
3/24/2018,32,25.1,18,10,7,-2,45,33.2,11,15,5.6,0,970.8,969.8,968,0
3/25/2018,35,26.9,0,9,2.1,-4,49,20.2,0,15,8.1,0,971.8,970.1,968.9,0
3/26/2018,36,30.1,20,7,-1.4,-11,40,15.8,5,15,7.5,0,971.8,968.1,964.1,0
3/27/2018,38,30.9,20,9,-5.3,-13,31,11.5,4,17,5.9,0,968,964.8,962.2,0
3/28/2018,39,31.3,0,3,-3.3,-13,25,10.5,0,15,7.7,0,966,925.8,0,0
3/29/2018,38,31.5,22,7,-1.7,-9,34,14.3,5,172,17.2,0,967,964.4,961.3,0
3/30/2018,39,29.3,22,9,-0.9,-11,41,18,4,20,6.3,0,964.1,962.4,960.3,0
3/31/2018,38,31,23,8,0.2,-9,28,15.9,5,19,9.6,0,964.1,963.1,961.3,0
4/1/2018,37,30.4,23,12,5.3,-2,50,24.1,8,15,8.6,0,966,930.8,0,0
4/2/2018,38,31,25,12,6.9,1,41,24.3,10,15,8.4,0,968,964.5,962.2,0
4/3/2018,39,32.8,28,10,0.9,-4,30,14,6,15,7.3,0,966,963.9,961.3,0
4/4/2018,39,33.1,28,5,0.6,-4,20,13.1,6,15,7.4,0,964.1,961.4,959.4,0
4/5/2018,39,31.6,0,9,4.4,-7,34,18.3,0,17,9.1,4,962.2,929.3,0,0
4/6/2018,38,29.6,0,15,9.5,0,53,29.7,0,37,12.1,0,964.1,937.5,0,0
4/7/2018,36,29.2,0,15,10.7,0,60,32.5,0,11,5.3,0,967,913.6,0,0
4/8/2018,37,31.7,26,16,12.6,8,54,32.5,17,15,9.6,4,967,964.5,961.3,0
4/9/2018,35,30.7,27,14,12.6,11,42,33.3,23,24,11.2,0,968,934.5,0,0
4/10/2018,36,30.4,25,15,11.1,7,51,32.2,17,76,11.6,0,967,963.5,961.3,0
4/11/2018,37,28.1,21,18,12.4,6,73,41.5,15,30,15.3,6,965.1,963.2,960.3,0
4/12/2018,35,28.4,21,16,11.4,9,73,36.7,23,22,10.5,2,966,963.3,961.3,0
4/13/2018,36,29.8,0,13,2.8,-6,47,19.1,0,13,5.8,0,967,939.3,0,0
4/14/2018,38,32.5,25,7,2.3,-1,30,16,9,13,6.6,0,966,963,961.3,0
4/15/2018,40,33.3,25,10,4.6,1,32,17.6,9,30,7.3,0,965.1,963,960.3,0
4/16/2018,39,33.9,28,9,5.7,4,28,17.9,11,17,8.9,0,966,963.9,961.3,0
4/17/2018,39,33.6,28,8,3.6,-1,23,15.9,9,22,9.2,0,968,965.2,963.2,0
4/18/2018,38,32.8,27,7,3.2,-3,28,16.6,7,19,7.5,0,967,963.9,961.3,0
4/19/2018,39,33.5,26,6,2.2,-2,28,14.7,8,22,7.9,0,963.2,960.7,958.4,0
4/20/2018,38,32,27,12,2.4,-5,37,16,11,30,15.2,0,963.2,961.1,958.4,0
4/21/2018,35,29.6,26,3,-1.8,-5,23,13.4,7,28,9.2,4,966,964.1,962.2,0
4/22/2018,35,30.1,25,6,-0.8,-5,28,14.6,7,19,9.6,4,967,965.2,963.2,0
4/23/2018,37,30.8,23,5,0.5,-4,28,15.6,8,19,9,0,967,964.2,962.2,0
4/24/2018,39,32.6,24,4,-2.2,-5,27,11.7,6,19,9.8,2,966,962.9,961.3,0
4/25/2018,40,34.5,27,2,-1.7,-5,15,10.2,6,19,11,4,964.1,960.6,958.4,0
4/26/2018,41,34.6,27,11,2,-4,26,13.7,6,22,11.3,4,962.2,959.6,957.5,0
4/27/2018,43,36.8,29,9,5.2,-1,24,15.3,7,28,10.5,0,963.2,960.9,958.4,0
4/28/2018,43,38.1,30,15,6.7,-3,40,16.8,6,22,11.7,0,962.2,924.6,0,0
4/29/2018,33,31.5,30,16,13,10,43,33.5,24,9,7.5,6,960.3,960.3,960.3,0
4/30/2018,43,35.1,30,17,10,2,43,24.1,8,37,16.8,6,958.4,956.4,953.6,0
5/1/2018,42,35.7,28,13,10.1,6,37,22.1,12,28,8.6,4,961.3,958.3,955.5,0
5/2/2018,41,32.9,29,18,11.6,5,46,30.1,11,31,17.3,9,961.3,959.6,956.5,0
5/3/2018,36,34.5,33,16,14.9,12,34,30.7,28,30,22.3,9,962.2,960.2,958.4,0
5/4/2018,40,36.6,28,19,14.3,13,58,27.5,20,22,13.3,7,962.2,959,958.4,0
5/5/2018,41,35.5,30,18,10.5,3,48,29,10,15,11,7,962.2,960.8,959.4,0
5/6/2018,40,32.4,26,11,6.2,-1,39,23.8,8,37,23.4,11,961.3,959.9,958.4,0
5/7/2018,29,26.7,25,14,11.5,10,50,39,30,46,23.7,7,965.1,963.5,961.3,0
5/8/2018,39,32.8,27,12,10,7,37,25.9,15,26,10.9,0,965.1,962.6,959.4,0
5/9/2018,41,35.1,27,12,9.1,5,39,21.5,12,15,7.8,0,966,963,961.3,0
5/10/2018,43,37.9,30,12,8.2,6,31,17.1,11,19,9.9,0,963.2,960.4,958.4,0
5/11/2018,43,37.3,31,10,3.9,1,24,13.1,8,26,11.6,6,963.2,960,957.5,0
5/12/2018,41,35.5,27,13,9.9,4,42,22.3,11,24,13.1,4,962.2,959.5,956.5,0
5/13/2018,41,34.8,27,13,9.7,6,42,22.8,12,28,10,0,962.2,960.2,957.5,0
5/14/2018,40,34.2,29,17,13.7,11,45,29.7,17,24,10.3,4,961.3,936,0,0
5/15/2018,41,34.9,28,17,11.5,8,51,25.2,14,37,9,0,962.2,959.1,957.5,0
5/16/2018,41,34.8,29,13,10.4,0,35,23.5,9,20,9.5,0,961.3,958.7,956.5,0
5/17/2018,41,35.9,29,21,11.2,8,46,23.7,14,33,8.7,0,960.3,958,956.5,0
5/18/2018,42,34.7,29,16,12.5,4,40,27.5,10,80,14.3,4,959.4,958.4,955.5,0
5/19/2018,42,36.5,29,16,7.2,1,45,17.4,10,19,10.4,4,961.3,959.6,957.5,0
5/20/2018,42,37.1,31,6,3.9,1,18,12.9,9,19,11.2,4,962.2,959.8,958.4,0
5/21/2018,44,38,31,10,5.5,3,24,14.2,9,19,8.7,0,961.3,959,956.5,0
5/22/2018,44,38.6,32,13,5.4,-1,25,14.3,7,17,9.4,4,959.4,957.1,954.6,0
5/23/2018,42,37.4,31,14,2.2,-3,30,12.3,7,22,10,0,959.4,957.8,955.5,0
5/24/2018,43,37.1,30,10,3.2,-1,29,12.9,7,13,5.8,0,960.3,958,956.5,0
5/25/2018,44,37.9,25,5,-0.9,-5,24,9.6,5,15,8,2,959.4,957.3,955.5,0
5/26/2018,44,37.6,30,7,-1.2,-5,17,9.6,5,19,7.8,0,959.4,956.7,954.6,0
5/27/2018,44,38,29,12,0.8,-5,35,11.2,5,19,9.3,0,957.5,954.4,952.7,0
5/28/2018,45,38.9,31,13,7.2,1,26,15.1,9,24,8.8,0,955.5,953.7,951.7,0
5/29/2018,41,32.6,26,26,17.1,13,83,41.8,21,37,11.3,0,958.4,956.2,953.6,0
5/30/2018,41,36.4,28,19,15.4,13,55,29.7,22,13,7.5,0,959.4,957.3,954.6,0
5/31/2018,45,36.2,0,20,10.4,-5,55,24.8,0,28,11.1,0,959.4,957.5,954.6,0
6/1/2018,44,37,29,19,10.6,2,55,23.5,8,20,11.4,4,960.3,957.5,955.5,0
6/2/2018,43,38.4,34,13,7.6,1,26,16.5,7,26,13.4,0,957.5,955.3,953.6,0
6/3/2018,44,38.9,33,25,10.8,4,53,20.5,9,19,10.6,4,963.2,955.3,952.7,0
6/4/2018,43,38.2,34,19,17.3,14,41,29.6,18,19,9.5,6,959.4,957.1,953.6,0
6/5/2018,39,33.9,30,21,18,14,58,39.9,22,37,12.3,4,962.2,958.3,956.5,0
6/6/2018,42,36.5,31,20,18.1,15,49,34.5,23,22,7,2,957.5,954.3,951.7,0
6/7/2018,42,33.1,24,24,20.9,17,94,50.7,28,46,16.2,0,954.6,910.8,0,0
6/8/2018,38,30.9,27,29,22.2,20,84,61.5,37,28,9.8,4,953.6,952.1,947.9,0
6/9/2018,37,31.1,27,23,21.5,17,74,58,30,187,15.7,4,954.6,953,950.8,0
6/10/2018,40,33.9,0,22,19.7,0,66,43.1,0,22,12.7,4,953.6,951.5,948.9,0
6/11/2018,41,35.8,30,22,19.9,17,62,40.3,24,24,17.5,6,951.7,950,947.9,0
6/12/2018,40,35.5,31,22,17.3,13,55,35.6,20,28,22.3,13,952.7,951.1,948.9,0
6/13/2018,39,34.6,30,20,16.9,15,52,35.6,24,31,21.1,11,954.6,952.9,950.8,0
6/14/2018,39,34.5,30,18,17.4,16,48,36.6,26,28,20.5,13,955.5,954.3,951.7,0
6/15/2018,39,34.3,31,20,18,16,49,38.5,26,261,22,9,957.5,955.9,954.6,0
6/16/2018,39,34.9,31,19,18,16,49,36.9,27,30,14.8,6,957.5,955.8,953.6,0
6/17/2018,39,33.6,0,20,15.7,0,49,33.2,0,26,12.9,4,958.4,956.1,953.6,0
6/18/2018,40,33,28,21,18.3,16,66,43.1,26,37,9.7,4,957.5,956.5,953.6,0
6/19/2018,41,35,28,22,16.8,13,70,35.7,19,28,9.8,0,959.4,956.8,954.6,0
6/20/2018,42,36.1,31,20,16.8,13,49,32.8,18,19,9.1,0,958.4,956.1,953.6,0
6/21/2018,43,37.7,32,18,15.2,10,43,27.6,14,19,11,0,957.5,955.3,952.7,0
6/22/2018,42,36.5,32,20,17.6,14,46,33.9,19,24,13.3,6,957.5,955,951.7,0
6/23/2018,41,34.3,27,22,19.4,17,74,43.2,24,24,13,4,957.5,933.1,0,0
6/24/2018,39,32.6,27,22,20.6,18,74,51,29,22,14.1,7,955.5,931.4,0,0
6/25/2018,35,29.5,26,24,21.6,19,89,63.8,44,19,9.6,4,954.6,953.2,951.7,0
6/26/2018,32,27.7,25,26,24.1,23,100,81.7,59,124,13.1,4,956.5,954.3,952.7,0
6/27/2018,33,27.9,0,25,23.9,0,94,77.9,0,24,13.5,4,956.5,954.6,951.7,0
6/28/2018,32,28,26,26,24.9,24,94,84.2,62,22,11,4,956.5,955,953.6,0
6/29/2018,34,31.3,26,25,23.1,5,94,62.7,24,20,11.9,4,963.2,957,954.6,0
6/30/2018,36,32.1,28,24,22.8,21,79,58.2,41,24,15.4,6,958.4,956,953.6,0
7/1/2018,37,32.7,28,24,22,21,74,53.9,39,24,15.5,9,955.5,954.1,952.7,0
7/2/2018,37,32.8,28,25,22.4,20,79,55.6,37,20,14.7,9,955.5,953.4,950.8,0
7/3/2018,36,32.2,28,24,22.6,21,79,58,41,19,13.1,9,956.5,954.2,951.7,0
7/4/2018,37,32.8,28,24,21.5,19,79,52.5,37,20,11.9,2,957.5,955.8,953.6,0
7/5/2018,38,33.3,30,22,20.9,18,62,48.7,31,20,11.2,4,957.5,955.4,952.7,0
7/6/2018,40,34.6,30,21,19.8,17,55,42.5,26,20,11.9,4,956.5,954.5,951.7,0
7/7/2018,42,37,31,21,19.1,16,55,36.3,22,24,13,2,955.5,953,950.8,0
7/8/2018,41,36.4,31,22,20.2,17,58,39.8,26,22,13.7,6,954.6,952.8,949.8,0
7/9/2018,41,32.8,26,26,22.8,20,89,59.1,31,26,11.9,0,955.5,932.5,0,0
7/10/2018,35,29.7,28,25,23.9,21,84,71.3,53,20,12.2,6,955.5,953.8,951.7,0
7/11/2018,34,28.4,25,26,24.9,23,100,82.2,55,172,16.1,4,954.6,953.3,950.8,0
7/12/2018,31,27.7,25,26,25.4,24,94,87.5,70,15,7.1,0,954.6,953.7,952.7,0
7/13/2018,34,28.5,27,26,25.1,24,94,82.8,56,26,6.5,0,954.6,952.9,950.8,0
7/14/2018,31,28.6,26,27,25.9,17,94,85.7,51,19,5.7,0,954.6,952.9,950.8,0
7/15/2018,33,29.3,27,27,25.9,25,94,82.2,66,24,9.5,0,954.6,931.5,0,0
7/16/2018,36,30.6,0,27,24.8,0,94,70.2,0,19,10.9,4,954.6,953.5,951.7,0
7/17/2018,36,30.6,27,26,25.2,23,94,74.4,47,19,9.4,2,955.5,954.4,951.7,0
7/18/2018,30,27.9,26,27,25.8,24,100,88.5,74,19,6.4,0,955.5,954.6,953.6,0
7/19/2018,31,28,0,27,25.4,0,100,84.2,0,15,7.6,4,955.5,933.1,0,0
7/20/2018,32,28.4,26,27,26.2,25,100,88.2,70,15,7.4,4,956.5,954.5,951.7,0
7/21/2018,29,27,24,26,25.2,24,100,87.4,0,15,8.6,0,956.5,932,0,0
7/22/2018,30,27.7,26,27,25.4,24,100,87.5,74,30,9.2,4,955.5,954.6,952.7,0
7/23/2018,31,27,25,28,25.8,25,100,93.2,75,17,10.3,4,956.5,955.5,953.6,0
7/24/2018,31,27.9,26,26,25.2,24,94,85.5,74,15,9.7,6,956.5,955.3,952.7,0
7/25/2018,28,27.2,26,24,23.1,22,89,78.9,70,17,10.8,7,957.5,955.7,954.6,0
7/26/2018,30,28.6,27,25,24.1,24,84,76.3,70,15,11,9,956.5,954.7,953.6,0
7/27/2018,28,26.9,26,24,23.6,23,89,82.1,79,13,8.6,6,957.5,956.3,955.5,0
7/28/2018,33,29.9,26,25,23.9,22,89,70.7,59,19,13,6,957.5,956,954.6,0
7/29/2018,33,30.3,27,27,23.4,22,79,66.9,55,15,11.2,0,957.5,955,953.6,0
7/30/2018,34,30.8,27,23,22.6,22,74,61.5,52,22,15.6,7,956.5,955.3,953.6,0
